BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL,Month,Year,AQI_category
0.0,1.0,0.0,0.0,0.0,18.25,42.875,70.91666666666667,58.833333333333336,12.833333333333334,8.0,8.833333333333334,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,30.35,57.6,104.5,49.15,19.9,8.0,13.5,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,27.384615384615383,58.30769230769231,100.15384615384616,53.38461538461539,15.538461538461538,8.0,14.076923076923077,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,27.266666666666666,57.86666666666667,99.6,44.46666666666667,14.133333333333333,8.0,11.6,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,16.5,58.2,83.4,45.3,17.3,8.0,16.6,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,25.571428571428573,67.92857142857143,107.07142857142857,51.92857142857143,20.785714285714285,8.0,14.571428571428571,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,34.2,77.06666666666666,129.66666666666666,33.6,30.466666666666665,8.0,13.733333333333333,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,18.0,45.0,72.71428571428571,54.38095238095238,28.285714285714285,8.0,10.571428571428571,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,25.647058823529413,54.411764705882355,93.58823529411765,56.529411764705884,22.58823529411765,8.0,10.882352941176471,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,25.46153846153846,62.46153846153846,101.38461538461539,57.69230769230769,37.69230769230769,8.0,11.076923076923077,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,44.8,79.3,147.8,18.3,39.6,8.0,13.2,1.0,2.0,7,2,0
0.0,1.0,0.0,0.0,0.0,46.1,55.2,126.05,21.6,18.8,8.0,7.4,1.0,2.0,7,2,0
0.0,1.0,0.0,0.0,0.0,50.0,62.07142857142857,138.85714285714286,30.142857142857142,16.642857142857142,8.0,8.285714285714286,1.0,2.0,7,2,0
0.0,1.0,0.0,0.0,0.0,30.133333333333333,50.333333333333336,96.73333333333333,43.0,22.533333333333335,8.0,11.533333333333333,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,30.043478260869566,42.78260869565217,88.95652173913044,32.95652173913044,12.695652173913043,8.0,5.956521739130435,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,12.142857142857142,31.714285714285715,50.42857142857143,39.285714285714285,14.142857142857142,8.0,5.285714285714286,1.0,2.0,7,2,1
0.0,1.0,0.0,0.0,0.0,26.466666666666665,58.93333333333333,99.2,44.666666666666664,21.933333333333334,8.0,13.666666666666666,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,40.11764705882353,73.11764705882354,134.76470588235293,22.764705882352942,29.470588235294116,8.0,14.411764705882353,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,14.818181818181818,42.45454545454545,65.36363636363636,51.0,11.636363636363637,8.0,10.545454545454545,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,11.25,46.75,64.25,49.875,15.25,8.0,9.5,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,20.1,52.7,83.35,56.5,25.3,8.0,13.0,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,22.647058823529413,63.470588235294116,98.11764705882354,43.529411764705884,14.352941176470589,8.0,13.352941176470589,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,29.0625,58.5,103.25,40.8125,26.0,8.0,10.4375,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,28.941176470588236,54.76470588235294,99.41176470588235,51.411764705882355,45.1764705882353,8.0,8.588235294117647,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,12.555555555555555,48.666666666666664,67.44444444444444,45.111111111111114,31.444444444444443,8.0,7.333333333333333,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,38.421052631578945,62.473684210526315,121.21052631578948,49.421052631578945,32.31578947368421,8.0,9.473684210526315,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,50.0,58.45,134.9,40.6,22.7,8.0,8.1,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,39.11764705882353,58.588235294117645,118.47058823529412,30.941176470588236,21.705882352941178,8.0,6.470588235294118,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,31.833333333333332,50.25,99.25,28.708333333333332,22.0,8.0,10.208333333333334,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,41.75,53.45,117.45,37.85,18.85,8.0,6.8,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,24.45,56.4,93.75,36.05,19.55,8.0,13.05,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,21.789473684210527,56.0,89.10526315789474,61.78947368421053,30.263157894736842,8.0,11.263157894736842,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,16.272727272727273,54.68181818181818,79.68181818181819,67.86363636363636,39.77272727272727,8.0,7.318181818181818,1.0,2.0,0,2,2
0.0,1.0,0.0,0.0,0.0,15.454545454545455,48.86363636363637,72.54545454545455,55.86363636363637,33.36363636363637,8.0,8.454545454545455,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,24.217391304347824,46.34782608695652,83.52173913043478,35.608695652173914,12.73913043478261,8.0,5.782608695652174,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,25.708333333333332,39.708333333333336,79.29166666666667,48.416666666666664,13.333333333333334,8.0,5.291666666666667,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,33.11764705882353,48.470588235294116,99.41176470588235,39.705882352941174,17.294117647058822,8.0,7.352941176470588,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,30.833333333333332,72.44444444444444,119.66666666666667,31.72222222222222,23.61111111111111,8.0,11.666666666666666,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,35.57142857142857,55.857142857142854,110.5,41.0,21.5,8.0,8.0,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,42.0,65.23076923076923,129.53846153846155,32.30769230769231,26.692307692307693,8.0,8.461538461538462,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,61.142857142857146,74.28571428571429,168.0,34.42857142857143,33.714285714285715,8.0,10.428571428571429,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,49.61904761904762,60.76190476190476,136.8095238095238,24.428571428571427,24.761904761904763,8.0,7.619047619047619,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,37.25,53.5,110.375,44.375,27.25,8.0,7.0,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,53.1875,65.25,146.6875,22.125,37.75,8.0,8.375,1.0,2.0,0,2,0
0.0,1.0,0.0,0.0,0.0,39.5,48.72222222222222,109.33333333333333,34.55555555555556,22.22222222222222,8.0,6.944444444444445,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,42.142857142857146,58.23809523809524,122.9047619047619,52.714285714285715,23.285714285714285,8.0,6.714285714285714,1.0,2.0,0,2,1
0.0,1.0,0.0,0.0,0.0,33.23809523809524,62.42857142857143,113.66666666666667,42.285714285714285,32.38095238095238,8.0,7.0476190476190474,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,26.333333333333332,53.583333333333336,93.95833333333333,44.875,19.916666666666668,8.0,5.833333333333333,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,16.958333333333332,45.041666666666664,70.95833333333333,57.833333333333336,29.166666666666668,8.0,5.958333333333333,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,23.842105263157894,55.1578947368421,91.6842105263158,36.78947368421053,37.1578947368421,8.0,6.315789473684211,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,37.38095238095238,55.142857142857146,112.47619047619048,32.857142857142854,31.80952380952381,8.0,6.428571428571429,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,25.73913043478261,53.95652173913044,93.56521739130434,36.08695652173913,17.0,8.0,7.956521739130435,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,30.583333333333332,56.916666666666664,104.0,20.666666666666668,12.333333333333334,8.0,7.75,1.0,2.0,8,2,0
0.0,1.0,0.0,0.0,0.0,30.928571428571427,49.642857142857146,97.21428571428571,28.357142857142858,16.285714285714285,8.0,11.571428571428571,1.0,2.0,8,2,0
0.0,1.0,0.0,0.0,0.0,41.25,69.16666666666667,132.33333333333334,44.0,33.333333333333336,8.0,10.0,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,35.4,67.1,121.2,40.7,30.1,8.0,8.2,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,29.80952380952381,63.57142857142857,109.28571428571429,37.714285714285715,26.38095238095238,8.0,7.571428571428571,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,38.05,71.75,129.9,36.1,30.7,8.0,8.1,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,45.15,80.5,149.65,30.7,39.1,8.0,9.0,1.0,2.0,8,2,0
0.0,1.0,0.0,0.0,0.0,26.444444444444443,66.5,107.05555555555556,55.333333333333336,31.22222222222222,8.0,8.055555555555555,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,16.238095238095237,51.904761904761905,76.76190476190476,58.523809523809526,34.61904761904762,8.0,6.476190476190476,1.0,2.0,8,2,1
0.0,1.0,0.0,0.0,0.0,30.375,64.79166666666667,111.29166666666667,38.0,33.5,8.0,6.833333333333333,1.0,2.0,8,2,1
0.0,1.0,0.0,0.23809523809523808,0.0,24.952380952380953,60.42857142857143,98.95238095238095,42.42857142857143,27.095238095238095,8.0,6.523809523809524,1.0,3.7142857142857144,8,2,1
0.0,1.0,0.0,0.4166666666666667,0.0,37.166666666666664,49.75,106.58333333333333,49.916666666666664,29.583333333333332,8.0,7.0,1.0,5.416666666666667,8,2,1
0.0,1.0,0.0,0.5625,0.0,28.9375,52.25,96.75,28.625,26.0,8.0,6.4375,1.0,7.0625,8,2,0
0.0,1.0,0.0,0.7647058823529411,0.0,24.41176470588235,61.294117647058826,98.76470588235294,59.705882352941174,25.88235294117647,8.0,7.235294117647059,1.0,6.411764705882353,8,2,1
0.0,1.0,0.0,0.2727272727272727,0.0,18.545454545454547,45.0,73.54545454545455,52.36363636363637,33.90909090909091,8.0,6.7272727272727275,1.0,6.0,8,2,1
0.0,1.0,0.0,0.6363636363636364,0.0,26.09090909090909,49.90909090909091,89.72727272727273,45.36363636363637,24.181818181818183,8.0,6.545454545454546,1.0,7.545454545454546,8,2,1
0.0,1.0,0.0,1.0,0.0,8.0,43.0,55.0,32.0,14.0,8.0,6.0,1.0,10.0,8,2,0
0.0,1.0,0.0,0.14285714285714285,0.0,18.571428571428573,54.04761904761905,82.52380952380952,59.666666666666664,27.61904761904762,8.0,6.333333333333333,1.0,6.0476190476190474,8,2,1
0.0,1.0,0.0,0.0,0.0,8.208333333333334,30.0,42.583333333333336,70.95833333333333,11.666666666666666,8.0,4.708333333333333,1.0,3.0,8,2,2
0.0,1.0,0.0,0.43478260869565216,0.0,19.782608695652176,53.95652173913044,84.17391304347827,59.04347826086956,19.782608695652176,8.0,6.130434782608695,1.0,6.0,8,2,1
0.0,1.0,0.0,0.42857142857142855,0.0,31.071428571428573,58.285714285714285,105.64285714285714,60.285714285714285,31.642857142857142,8.0,6.785714285714286,1.0,6.857142857142857,8,2,1
0.0,1.0,0.0,0.3,0.0,26.1,58.0,98.0,66.7,32.6,8.0,7.4,1.0,6.5,8,2,2
0.0,1.0,0.0,0.8,0.0,33.5,85.2,136.7,58.0,39.9,8.0,8.7,1.0,9.2,8,2,1
0.0,1.0,0.0,0.5714285714285714,0.0,27.0,74.85714285714286,116.28571428571429,39.57142857142857,35.285714285714285,8.0,8.0,1.0,7.714285714285714,8,2,1
0.0,1.0,0.0,0.5714285714285714,0.0,29.928571428571427,72.21428571428571,117.92857142857143,40.57142857142857,41.42857142857143,8.0,8.928571428571429,1.0,8.285714285714286,8,2,1
0.0,1.0,0.0,0.047619047619047616,0.0,26.285714285714285,63.80952380952381,104.42857142857143,26.0,25.047619047619047,8.0,5.9523809523809526,1.0,6.380952380952381,6,2,0
0.0,1.0,0.0,0.3333333333333333,0.0,33.166666666666664,59.166666666666664,110.25,16.25,30.833333333333332,8.0,6.416666666666667,1.0,5.166666666666667,6,2,0
0.0,1.0,0.0,0.2222222222222222,0.0,26.666666666666668,50.333333333333336,91.44444444444444,31.11111111111111,22.0,8.0,6.444444444444445,1.0,7.555555555555555,6,2,0
0.0,1.0,0.0,0.14285714285714285,0.0,20.285714285714285,53.285714285714285,84.28571428571429,20.428571428571427,27.0,8.0,5.714285714285714,1.0,4.428571428571429,6,2,0
0.0,1.0,0.0,0.75,0.0,24.25,52.875,90.125,26.125,24.0,8.0,6.75,1.0,7.875,6,2,0
0.0,1.0,0.0,0.7,0.0,24.8,73.5,111.6,59.8,41.6,8.0,6.9,1.0,6.4,6,2,1
0.0,1.0,0.0,0.16666666666666666,0.0,22.166666666666668,62.27777777777778,96.27777777777777,37.166666666666664,47.833333333333336,8.0,6.5,1.0,5.833333333333333,6,2,1
0.0,1.0,0.0,0.0,0.0,24.5625,48.9375,86.9375,43.9375,33.8125,8.0,6.25,1.0,4.125,6,2,1
0.0,1.0,0.0,0.2,0.0,22.1,54.8,88.9,26.8,38.6,8.0,6.0,1.0,4.8,6,2,0
0.0,1.0,0.0,1.0,0.0,84.0,88.0,217.0,27.0,51.0,8.0,10.0,1.0,9.0,6,2,0
0.0,1.0,0.0,1.0,0.0,50.333333333333336,77.66666666666667,155.33333333333334,8.333333333333334,38.333333333333336,8.0,10.333333333333334,1.0,9.0,6,2,0
0.0,1.0,0.0,0.5454545454545454,0.0,25.636363636363637,62.09090909090909,101.54545454545455,60.45454545454545,49.09090909090909,8.0,7.2727272727272725,1.0,5.636363636363637,6,2,1
0.0,1.0,0.0,0.45454545454545453,0.0,20.818181818181817,68.18181818181819,100.36363636363636,67.0,42.72727272727273,8.0,7.2727272727272725,1.0,6.818181818181818,6,2,2
0.0,1.0,0.0,0.5,0.0,36.333333333333336,71.66666666666667,127.0,23.5,56.166666666666664,8.0,6.666666666666667,1.0,5.166666666666667,6,2,0
0.0,1.0,0.0,0.3181818181818182,0.0,23.818181818181817,53.31818181818182,89.86363636363636,35.22727272727273,34.59090909090909,8.0,6.5,1.0,5.181818181818182,6,2,1
0.0,1.0,0.0,0.3333333333333333,0.0,25.416666666666668,53.25,92.41666666666667,51.333333333333336,21.75,8.0,6.333333333333333,1.0,4.666666666666667,6,2,1
0.0,1.0,0.0,0.5454545454545454,0.0,26.272727272727273,71.36363636363636,112.18181818181819,47.09090909090909,40.27272727272727,8.0,7.454545454545454,1.0,7.363636363636363,6,2,1
0.0,1.0,0.0,0.46153846153846156,0.0,19.076923076923077,57.61538461538461,87.0,56.61538461538461,37.07692307692308,8.0,6.0,1.0,5.769230769230769,6,2,1
0.0,1.0,0.0,0.16666666666666666,0.0,19.25,53.416666666666664,83.08333333333333,69.5,17.833333333333332,8.0,6.916666666666667,1.0,3.5833333333333335,6,2,2
0.0,1.0,0.0,0.2857142857142857,0.0,27.785714285714285,65.07142857142857,107.92857142857143,50.07142857142857,32.214285714285715,8.0,7.642857142857143,1.0,5.357142857142857,6,2,1
0.0,1.0,0.0,0.14285714285714285,0.0,36.38095238095238,56.42857142857143,112.47619047619048,38.666666666666664,26.238095238095237,8.0,7.809523809523809,1.0,5.0476190476190474,6,2,1
0.0,1.0,0.0,0.1,0.0,18.65,55.9,84.4,52.05,36.3,8.0,7.25,1.0,4.0,6,2,1
0.0,1.0,0.0,0.0,0.0,4.333333333333333,34.333333333333336,41.0,39.666666666666664,49.0,8.0,5.333333333333333,1.0,3.3333333333333335,6,2,1
0.0,1.0,0.0,1.5,0.0,42.0,81.75,146.75,17.25,40.25,8.0,10.0,1.0,9.5,6,2,0
0.0,1.0,0.0,0.5555555555555556,0.0,23.88888888888889,71.22222222222223,107.66666666666667,24.88888888888889,38.0,8.0,11.0,1.0,6.444444444444445,6,2,0
0.0,1.0,0.0,1.2857142857142858,0.0,44.57142857142857,87.71428571428571,156.28571428571428,38.285714285714285,37.0,8.0,10.571428571428571,1.0,8.857142857142858,6,2,1
0.0,1.0,0.0,1.0,0.0,51.875,97.75,177.25,33.375,35.625,8.0,10.125,1.0,8.75,6,2,1
0.0,1.0,0.0,0.0625,0.0,21.5625,62.875,95.9375,71.5625,30.5625,8.0,9.5,1.0,4.5625,6,2,2
0.0,1.0,0.0,0.09523809523809523,0.0,24.571428571428573,61.57142857142857,99.28571428571429,56.95238095238095,32.0,8.0,9.380952380952381,1.0,4.142857142857143,6,2,1
0.0,1.0,0.0,0.6153846153846154,0.0,40.53846153846154,47.0,108.92307692307692,33.76923076923077,29.76923076923077,8.0,8.923076923076923,1.0,3.923076923076923,6,2,1
0.0,1.0,0.0,0.8333333333333334,0.0,39.888888888888886,53.5,114.77777777777777,46.22222222222222,24.833333333333332,8.0,9.166666666666666,1.0,4.833333333333333,5,2,1
0.0,1.0,0.0,0.7368421052631579,0.0,35.05263157894737,62.31578947368421,115.94736842105263,38.473684210526315,21.57894736842105,8.0,9.105263157894736,1.0,5.842105263157895,5,2,1
0.0,1.0,0.0,0.5238095238095238,0.0,29.666666666666668,63.76190476190476,109.33333333333333,54.095238095238095,21.238095238095237,8.0,9.095238095238095,1.0,5.333333333333333,5,2,1
0.0,1.0,0.0,0.5625,0.0,20.375,59.5,90.8125,44.6875,33.5,8.0,8.875,1.0,4.625,5,2,1
0.0,1.0,0.0,0.0,0.0,31.25,73.875,121.875,71.125,22.75,8.0,9.375,1.0,4.375,5,2,2
0.0,1.0,0.0,0.058823529411764705,0.0,18.294117647058822,51.705882352941174,79.76470588235294,64.58823529411765,21.764705882352942,8.0,8.882352941176471,1.0,2.411764705882353,5,2,1
0.0,1.0,0.0,0.9166666666666666,0.0,32.583333333333336,76.41666666666667,126.5,63.833333333333336,38.666666666666664,8.0,9.166666666666666,1.0,6.583333333333333,5,2,1
0.0,1.0,0.0,1.1818181818181819,0.0,27.727272727272727,82.36363636363636,124.63636363636364,63.45454545454545,30.636363636363637,8.0,9.909090909090908,1.0,7.818181818181818,5,2,1
0.0,1.0,0.0,1.2857142857142858,0.0,32.857142857142854,97.14285714285714,147.14285714285714,89.42857142857143,40.57142857142857,8.0,10.142857142857142,1.0,7.857142857142857,5,2,3
0.0,1.0,0.0,0.8,0.0,25.6,85.0,123.9,54.2,49.6,8.0,9.4,1.0,5.5,5,2,1
0.0,1.0,0.0,1.0,0.0,28.555555555555557,85.88888888888889,129.77777777777777,72.11111111111111,52.55555555555556,8.0,9.88888888888889,1.0,8.11111111111111,5,2,2
0.0,1.0,0.0,0.2857142857142857,0.0,19.642857142857142,63.42857142857143,93.57142857142857,66.42857142857143,52.285714285714285,8.0,9.571428571428571,1.0,4.714285714285714,5,2,2
0.0,1.0,0.0,0.35294117647058826,0.0,18.647058823529413,77.41176470588235,105.6470588235294,52.94117647058823,38.705882352941174,8.0,9.176470588235293,1.0,5.411764705882353,5,2,1
0.0,1.0,0.0,0.6666666666666666,0.0,24.733333333333334,68.33333333333333,106.73333333333333,45.0,39.53333333333333,8.0,9.2,1.0,5.8,5,2,1
0.0,1.0,0.0,0.5,0.0,31.1875,55.0,102.875,45.0625,26.9375,8.0,8.875,1.0,4.625,5,2,1
0.0,1.0,0.0,0.5909090909090909,0.0,37.40909090909091,58.77272727272727,116.22727272727273,45.90909090909091,18.727272727272727,8.0,9.045454545454545,1.0,5.136363636363637,5,2,1
0.0,1.0,0.0,0.7894736842105263,0.0,37.94736842105263,69.0,127.05263157894737,48.26315789473684,26.473684210526315,8.0,9.473684210526315,1.0,6.315789473684211,5,2,1
0.0,1.0,0.0,1.25,0.0,49.75,97.75,173.75,55.5,33.875,8.0,10.0,1.0,7.875,5,2,1
0.0,1.0,0.0,0.3333333333333333,0.0,30.8,71.73333333333333,118.8,65.86666666666666,23.333333333333332,8.0,9.266666666666667,1.0,5.4,5,2,2
0.0,1.0,0.0,0.625,0.0,31.75,73.0,121.6875,54.875,27.875,8.0,9.3125,1.0,5.1875,5,2,1
0.0,1.0,0.0,0.75,0.0,41.1875,84.5,147.8125,38.0,28.375,8.0,9.9375,1.0,6.3125,5,2,1
0.0,1.0,0.0,1.0,0.0,49.22222222222222,90.55555555555556,166.44444444444446,50.0,34.44444444444444,8.0,10.333333333333334,1.0,7.666666666666667,5,2,1
0.0,1.0,0.0,1.2307692307692308,0.0,38.61538461538461,82.23076923076923,141.07692307692307,58.0,38.38461538461539,8.0,10.153846153846153,1.0,7.769230769230769,5,2,1
0.0,1.0,0.0,0.6428571428571429,0.0,30.071428571428573,77.64285714285714,123.64285714285714,55.57142857142857,31.5,8.0,10.142857142857142,1.0,6.285714285714286,5,2,1
0.0,1.0,0.0,0.8125,0.0,35.0625,78.9375,133.0,40.6875,34.5625,8.0,10.125,1.0,6.625,5,2,1
0.0,1.0,0.0,0.20833333333333334,0.0,34.041666666666664,52.416666666666664,104.54166666666667,31.75,25.625,8.0,9.375,1.0,4.583333333333333,5,2,0
0.0,1.0,0.0,0.08333333333333333,0.0,27.041666666666668,48.708333333333336,90.08333333333333,34.708333333333336,18.708333333333332,8.0,9.291666666666666,1.0,3.25,5,2,1
0.0,1.0,0.0,0.5333333333333333,0.0,29.733333333333334,68.46666666666667,113.93333333333334,47.53333333333333,25.866666666666667,8.0,9.4,1.0,4.8,5,2,1
0.0,1.0,0.0,1.0,0.0,12.428571428571429,48.714285714285715,68.14285714285714,67.71428571428571,20.857142857142858,8.0,8.714285714285714,1.0,5.142857142857143,5,2,2
0.0,1.0,0.0,0.23529411764705882,0.0,27.705882352941178,67.58823529411765,110.11764705882354,53.76470588235294,19.764705882352942,8.0,9.176470588235293,1.0,3.235294117647059,5,2,1
0.0,1.0,0.0,0.18181818181818182,0.0,34.95454545454545,78.13636363636364,131.77272727272728,43.36363636363637,27.0,8.0,9.590909090909092,1.0,4.636363636363637,5,2,1
0.0,1.0,0.0,0.23529411764705882,0.0,37.94117647058823,82.82352941176471,141.0,43.411764705882355,32.470588235294116,8.0,9.882352941176471,1.0,4.764705882352941,1,2,1
0.0,1.0,0.0,0.14285714285714285,0.0,23.071428571428573,81.35714285714286,116.85714285714286,50.42857142857143,40.5,8.0,9.857142857142858,1.0,3.857142857142857,1,2,1
0.0,1.0,0.0,0.2631578947368421,0.0,17.68421052631579,61.473684210526315,88.36842105263158,58.526315789473685,39.578947368421055,8.0,9.263157894736842,1.0,1.6842105263157894,1,2,1
0.0,1.0,0.0,0.25,0.0,30.5,76.65,123.65,69.7,24.15,8.0,9.35,1.0,2.15,1,2,2
0.0,1.0,0.0,0.1111111111111111,0.0,28.77777777777778,85.38888888888889,129.33333333333334,61.5,27.11111111111111,8.0,9.555555555555555,1.0,3.2777777777777777,1,2,1
0.0,1.0,0.0,0.05263157894736842,0.0,24.0,79.42105263157895,116.3157894736842,56.8421052631579,22.526315789473685,8.0,9.421052631578947,1.0,3.6842105263157894,1,2,1
0.0,1.0,0.0,0.0,0.0,24.625,84.875,122.5625,56.875,21.5,8.0,10.5,1.0,2.75,1,2,1
0.0,1.0,0.0,0.05263157894736842,0.0,27.526315789473685,80.15789473684211,122.3157894736842,64.89473684210526,25.789473684210527,8.0,9.842105263157896,1.0,2.6842105263157894,1,2,2
0.0,1.0,0.0,0.2,0.0,15.6,78.0,101.73333333333333,55.13333333333333,30.866666666666667,8.0,9.533333333333333,1.0,2.2666666666666666,1,2,1
0.0,1.0,0.0,0.0,0.0,13.25,73.625,94.0,65.375,37.125,8.0,9.0,1.0,2.0,1,2,2
0.0,1.0,0.0,0.07142857142857142,0.0,19.142857142857142,70.0,99.07142857142857,70.71428571428571,35.5,8.0,9.5,1.0,2.5714285714285716,1,2,2
0.0,1.0,0.0,0.5454545454545454,0.0,18.818181818181817,80.9090909090909,109.81818181818181,48.81818181818182,33.09090909090909,8.0,9.636363636363637,1.0,4.363636363636363,1,2,1
0.0,1.0,0.0,0.42857142857142855,0.0,22.0,85.42857142857143,119.07142857142857,64.0,38.42857142857143,8.0,9.928571428571429,1.0,3.142857142857143,1,2,1
0.0,1.0,0.0,0.0,0.0,22.428571428571427,96.0,130.71428571428572,51.857142857142854,44.57142857142857,8.0,10.285714285714286,1.0,4.428571428571429,1,2,1
0.0,1.0,0.0,0.4166666666666667,0.0,18.5,73.25,101.66666666666667,57.333333333333336,44.166666666666664,8.0,9.5,1.0,2.5833333333333335,1,2,1
0.0,1.0,0.0,0.6363636363636364,0.0,15.409090909090908,41.68181818181818,65.27272727272727,58.13636363636363,35.04545454545455,8.0,8.772727272727273,1.0,0.5909090909090909,1,2,1
0.0,1.0,0.0,0.5217391304347826,0.0,17.26086956521739,53.21739130434783,79.73913043478261,54.130434782608695,26.08695652173913,8.0,8.826086956521738,1.0,1.1304347826086956,1,2,1
0.0,1.0,0.0,0.25,0.0,20.3125,59.4375,90.5625,55.125,35.9375,8.0,9.0625,1.0,1.6875,1,2,1
0.0,1.0,0.0,0.16666666666666666,0.0,38.0,85.0,143.0,53.166666666666664,30.333333333333332,8.0,10.333333333333334,1.0,4.666666666666667,1,2,1
0.0,1.0,0.0,0.05263157894736842,0.0,30.94736842105263,82.26315789473684,129.8421052631579,49.26315789473684,36.94736842105263,8.0,9.68421052631579,1.0,3.3684210526315788,1,2,1
0.0,1.0,0.0,0.4166666666666667,0.0,14.166666666666666,50.333333333333336,72.08333333333333,77.66666666666667,40.5,8.0,9.166666666666666,1.0,1.1666666666666667,1,2,2
0.0,1.0,0.0,0.36363636363636365,0.0,26.772727272727273,67.63636363636364,108.63636363636364,44.90909090909091,34.27272727272727,8.0,8.954545454545455,1.0,2.1818181818181817,1,2,1
0.0,1.0,0.0,0.5238095238095238,0.0,19.0,57.095238095238095,86.19047619047619,40.57142857142857,25.80952380952381,8.0,8.619047619047619,1.0,1.7619047619047619,1,2,1
0.0,1.0,0.0,0.38461538461538464,0.0,10.384615384615385,58.84615384615385,74.6923076923077,61.07692307692308,24.23076923076923,8.0,8.923076923076923,1.0,1.4615384615384615,1,2,1
0.0,1.0,0.0,0.21052631578947367,0.0,18.473684210526315,69.26315789473684,97.63157894736842,66.6842105263158,33.89473684210526,8.0,9.105263157894736,1.0,2.3157894736842106,1,2,2
0.0,1.0,0.0,0.38095238095238093,0.0,35.095238095238095,68.23809523809524,122.19047619047619,41.285714285714285,25.80952380952381,8.0,9.380952380952381,1.0,2.238095238095238,1,2,1
0.0,1.0,0.0,0.0,0.0,37.57142857142857,82.14285714285714,139.64285714285714,43.285714285714285,36.142857142857146,8.0,9.785714285714286,1.0,5.785714285714286,1,2,1
0.0,1.0,0.0,0.09523809523809523,0.0,41.523809523809526,57.857142857142854,121.42857142857143,31.047619047619047,33.42857142857143,8.0,9.0,1.0,4.428571428571429,1,2,0
0.0,1.0,0.0,0.25,0.0,36.333333333333336,52.166666666666664,107.83333333333333,40.583333333333336,26.041666666666668,8.0,8.791666666666666,1.0,2.75,1,2,1
0.0,1.0,0.0,0.19047619047619047,0.0,50.523809523809526,64.38095238095238,141.71428571428572,27.761904761904763,33.0,8.0,9.333333333333334,1.0,3.761904761904762,1,2,0
0.0,1.0,0.0,0.34782608695652173,0.0,27.695652173913043,51.391304347826086,93.78260869565217,36.869565217391305,18.217391304347824,8.0,9.08695652173913,1.0,1.9565217391304348,1,2,1
